ts,amount_bymin,amount_powerfit,amount_norm,amount_powerfit_norm
2020-06-05 09:30:00,1.2201956520000006,2.445354125453383,5.811950142029162,4.8931293132388065
2020-06-05 09:31:00,0.7822323940000028,2.1766039436259597,3.182842094418761,3.7410551254063438
2020-06-05 09:32:00,0.6797216109999997,2.0333040871513726,2.5674664444546433,3.1267594823601126
2020-06-05 09:33:00,0.7552323069999979,1.937390040197021,3.0207596714729212,2.715596606133236
2020-06-05 09:34:00,0.5940898230000006,1.8661202349856647,2.0534159645350094,2.4100782902104716
2020-06-05 09:35:00,0.5664379340000009,1.8098391756915413,1.8874207524400048,2.1688135020874086
2020-06-05 09:36:00,0.5507988149999992,1.7635805541072278,1.7935385993840482,1.9705127473507316
2020-06-05 09:37:00,0.49477292799999945,1.7244663085567002,1.4572133307785002,1.8028383950251199
2020-06-05 09:38:00,0.4907560890000008,1.6906858061140528,1.4331001122654263,1.6580286514500389
2020-06-05 09:39:00,0.5163880269999991,1.6610292229134374,1.5869694911247065,1.5308972620965058
2020-06-05 09:40:00,0.624772125999998,1.634649974477497,2.2376028529623357,1.4178151015159328
2020-06-05 09:41:00,0.482109360999999,1.6109335846842205,1.3811935156387682,1.3161480428236623
2020-06-05 09:42:00,0.423969441,1.589420596069731,1.0321776364130661,1.2239264907586207
2020-06-05 09:43:00,0.36612909100000013,1.5697588946386838,0.6849600858905913,1.1396410084063753
2020-06-05 09:44:00,0.3863526389999996,1.5516729709684607,0.8063627191636183,1.0621105461685778
2020-06-05 09:45:00,0.5568538160000004,1.5349433968622839,1.8298869723733466,0.9903944625919975
2020-06-05 09:46:00,0.44679619500000134,1.5193927095306248,1.1692074021433838,0.9237320128922905
2020-06-05 09:47:00,0.3538019719999991,1.504875451255142,0.610959979318286,0.861499651137013
2020-06-05 09:48:00,0.35501519199999926,1.4912709829240027,0.6182429794495948,0.8031802234182461
2020-06-05 09:49:00,0.32487550899999995,1.4784781964456928,0.43731345698329477,0.7483403011086227
2020-06-05 09:50:00,0.3401481519999986,1.4664115562493687,0.5289956423861106,0.696613211625299
2020-06-05 09:51:00,0.3266021810000005,1.4549980895859504,0.44767872659863994,0.6476861364985028
2020-06-05 09:52:00,0.33797119299999967,1.444175066205218,0.5159272848888361,0.6012901646466363
2020-06-05 09:53:00,0.29783292200000033,1.4338881869279683,0.27497590511974607,0.5571925271749777
2020-06-05 09:54:00,0.2925552390000001,1.4240901533136003,0.24329379801468537,0.5151904658484604
2020-06-05 09:55:00,0.30469993199999923,1.4147395264660418,0.3161987952235052,0.4751063410382939
2020-06-05 09:56:00,0.2955656159999995,1.4057998078389367,0.26136519156761145,0.436783691331636
2020-06-05 09:57:00,0.2490153769999997,1.3972386923628097,-0.018077445999687677,0.40008403184849434
2020-06-05 09:58:00,0.29824746000000063,1.3890274566843817,0.2774643905621507,0.3648842317553333
2020-06-05 09:59:00,0.39158044399999986,1.3811404543305463,0.8377454069708193,0.33107435014170017
2020-06-05 10:00:00,0.2915044800000003,1.3735546962203733,0.2369860566858488,0.29855583776546274
2020-06-05 10:01:00,0.3503257289999994,1.3662494998484687,0.5900919766267259,0.26724003317738226
2020-06-05 10:02:00,0.3102128120000002,1.3592061941338418,0.34929279776541045,0.2370468974717286
2020-06-05 10:03:00,0.30996726199999974,1.3524078697058783,0.347818752924206,0.2079039438159912
2020-06-05 10:04:00,0.2886406810000004,1.3458391665201246,0.21979457575655503,0.17974532700545712
2020-06-05 10:05:00,0.29779174300000005,1.3394860923305076,0.2747287062090711,0.152511065292688
2020-06-05 10:06:00,0.39175594000000047,1.333335866813561,0.8387989153131219,0.12614637218162392
2020-06-05 10:07:00,0.254441987,1.3273767871332485,0.014498674854367783,0.1006010801329152
2020-06-05 10:08:00,0.26377137299999975,1.3215981115176787,0.0705032902275216,0.07582914148235881
2020-06-05 10:09:00,0.18963775899999985,1.3159899580401442,-0.3745232676072541,0.05178819453699342
2020-06-05 10:10:00,0.20061622100000004,1.3105432162929609,-0.3086191939952489,0.028439184939861837
2020-06-05 10:11:00,0.2304559449999999,1.3052494700411865,-0.12949033541215452,0.005746034103147572
2020-06-05 10:12:00,0.18758846499999943,1.300100929265396,-0.3868252478508133,-0.01632465210982055
2020-06-05 10:13:00,0.2323172179999998,1.295090370264407,-0.1183170515037138,-0.0378038401512927
2020-06-05 10:14:00,0.2703754230000004,1.2902110827026023,0.11014762267931652,-0.05872029578583008
2020-06-05 10:15:00,0.1937059990000001,1.2854568226619345,-0.3501014871765056,-0.07910078534625725
2020-06-05 10:16:00,0.2172257240000003,1.2808217709033682,-0.2089117934166598,-0.09897025465787494
2020-06-05 10:17:00,0.18316494699999997,1.2763004956623372,-0.41337977396712994,-0.11835198852632954
2020-06-05 10:18:00,0.1914621540000003,1.2718879194024728,-0.363571363563008,-0.13726775325722174
2020-06-05 10:19:00,0.2086072520000004,1.2675792890351132,-0.26064876833272616,-0.15573792431866365
2020-06-05 10:20:00,0.2296279720000002,1.2633701491819014,-0.13446068495116395,-0.17378160095876416
2020-06-05 10:21:00,0.16580393899999965,1.2592563181165364,-0.517598484129866,-0.1914167093381652
2020-06-05 10:22:00,0.19194873800000023,1.255233866071361,-0.36065038357925266,-0.20866009552503068
2020-06-05 10:23:00,0.17854961099999986,1.2512990956365182,-0.44108578993622827,-0.2255276095196427
2020-06-05 10:24:00,0.1907419370000001,1.2474485240151814,-0.3678948502394322,-0.2420341813224146
2020-06-05 10:25:00,0.17380057299999968,1.2436788669288579,-0.46959442347143715,-0.2581938899283861
2020-06-05 10:26:00,0.1677388560000001,1.239987023992867,-0.5059831128327619,-0.2740200260194045
2020-06-05 10:27:00,0.16690770800000007,1.2363700654044998,-0.5109725220026868,-0.2895251490291169
2020-06-05 10:28:00,0.156849425,1.2328252198056295,-0.5713527303818181,-0.30472113917334837
2020-06-05 10:29:00,0.17738967200000005,1.2293498631981785,-0.4480489424471557,-0.3196192449671088
2020-06-05 10:30:00,0.1875572610000002,1.2259415088052423,-0.3870125665037301,-0.33423012668777186
2020-06-05 10:31:00,0.14984609599999968,1.2225977977831397,-0.6133939479899951,-0.34856389619051775
2020-06-05 10:32:00,0.1618783779999999,1.2193164907005152,-0.5411637577640412,-0.36263015343558663
2020-06-05 10:33:00,0.15565118099999942,1.21609545971008,-0.5785458290855509,-0.3764380200463404
2020-06-05 10:34:00,0.15825306900000038,1.2129326813468293,-0.5629266086262321,-0.38999617018175453
2020-06-05 10:35:00,0.18707013199999944,1.2098262298938145,-0.3899368181406708,-0.4033128589759268
2020-06-05 10:36:00,0.16192295100000018,1.2067742712628877,-0.5408961845581473,-0.4163959487700058
2020-06-05 10:37:00,0.15896117299999987,1.2037750573434132,-0.5586758366928847,-0.4292529333380508
2020-06-05 10:38:00,0.1315729340000002,1.2008269207768587,-0.7230883490428969,-0.44189096028723235
2020-06-05 10:39:00,0.1467305929999998,1.19792827011951,-0.6320964164277793,-0.45431685179423603
2020-06-05 10:40:00,0.15825702100000016,1.1950775853593887,-0.5629028846384003,-0.4665371238232688
2020-06-05 10:41:00,0.18366561400000014,1.1922734137568536,-0.41037425326458404,-0.47855800395650716
2020-06-05 10:42:00,0.1736966299999998,1.1895143659813738,-0.4702183967678283,-0.49038544795491884
2020-06-05 10:43:00,0.17122899600000022,1.1867991125196482,-0.48503168598661467,-0.5020251551558821
2020-06-05 10:44:00,0.202960893,1.184126380332626,-0.294544049764299,-0.5134825828038175
2020-06-05 10:45:00,0.16514847599999985,1.1814949497411198,-0.5215332503841857,-0.5247629594008977
2020-06-05 10:46:00,0.1637693289999997,1.178903651521595,-0.5298123158315848,-0.5358712971567688
2020-06-05 10:47:00,0.15285538999999965,1.1763513641954262,-0.595329055722193,-0.5468124036089279
2020-06-05 10:48:00,0.14403027699999993,1.1738370114964363,-0.6483065034545106,-0.557590892478838
2020-06-05 10:49:00,0.15196567999999966,1.1713595600028954,-0.6006700145316634,-0.5682111938230365
2020-06-05 10:50:00,0.19858255800000035,1.1689180169213966,-0.3208273408243756,-0.5786775635331859
2020-06-05 10:51:00,0.1647711719999999,1.1665114280111195,-0.5237982188825145,-0.588994092234307
2020-06-05 10:52:00,0.15416947500000025,1.1641388756379993,-0.5874405596311677,-0.5991647136261379
2020-06-05 10:53:00,0.1379102189999997,1.161799476949213,-0.6850454157850128,-0.6091932123087191
2020-06-05 10:54:00,0.17118789799999964,1.1594923821592102,-0.4852783986515894,-0.6190832311298107
2020-06-05 10:55:00,0.16814624300000003,1.157216772939246,-0.5035375550819068,-0.6288382780886176
2020-06-05 10:56:00,0.14998434199999996,1.1549718609030442,-0.6125640526403019,-0.6384617328274251
2020-06-05 10:57:00,0.12263250700000017,1.1527568861818216,-0.7767580305639287,-0.6479568527401647
2020-06-05 10:58:00,0.16869016100000034,1.1505711160824483,-0.5002723971835678,-0.6573267787245904
2020-06-05 10:59:00,0.13392221200000032,1.148413843823022,-0.7089855548402964,-0.666574540602601
2020-06-05 11:00:00,0.2543375599999994,1.1462843873405824,0.013871796089826947,-0.6757030622313106
2020-06-05 11:01:00,0.21649594599999997,1.1441820881661098,-0.21329267509502625,-0.6847151663256871
2020-06-05 11:02:00,0.18665223399999975,1.1421063103623226,-0.3924454737751567,-0.693613579011988
2020-06-05 11:03:00,0.18270713499999977,1.140056439520135,-0.4161280346750935,-0.702400934129728
2020-06-05 11:04:00,0.14834328200000022,1.1380318818099522,-0.6224153905637468,-0.7110797772985729
2020-06-05 11:05:00,0.15319253800000002,1.1360320630842589,-0.5933051450314092,-0.7196525697653506
2020-06-05 11:06:00,0.16421679099999958,1.1340564280282304,-0.5271261865188845,-0.7281216920451968
2020-06-05 11:07:00,0.1938184919999998,1.1321044393553277,-0.34942618794489966,-0.7364894473698672
2020-06-05 11:08:00,0.1335209229999997,1.130175577045063,-0.7113945060937349,-0.7447580649552714
2020-06-05 11:09:00,0.13915858,1.1282693376203252,-0.6775514630584492,-0.7529297030994243
2020-06-05 11:10:00,0.1257184269999999,1.1263852334618343,-0.7582331498619926,-0.7610064521212317
2020-06-05 11:11:00,0.1253762009999998,1.124522792157477,-0.7602875439561698,-0.7689903371497484
2020-06-05 11:12:00,0.11495822699999991,1.1226815558844212,-0.8228269894070842,-0.7768833207729205
2020-06-05 11:13:00,0.10745050100000003,1.120861080822059,-0.8678961190322311,-0.7846873055541739
2020-06-05 11:14:00,0.10779077200000002,1.1190609365939599,-0.8658534608682705,-0.7924041364246373
2020-06-05 11:15:00,0.12950145300000032,1.1172807057371406,-0.7355235185875798,-0.8000356029582727
2020-06-05 11:16:00,0.1334713659999999,1.1155199831970684,-0.7116919984178854,-0.8075834415366837
2020-06-05 11:17:00,0.1332840660000003,1.1137783758469233,-0.7128163665659466,-0.8150493374099369
2020-06-05 11:18:00,0.113694763,1.1120555020297433,-0.8304116059464602,-0.8224349266592866
2020-06-05 11:19:00,0.12159366599999989,1.11035099112216,-0.7829942277412005,-0.8297417980673462
2020-06-05 11:20:00,0.19066273200000014,1.108664483118527,-0.36837032049659907,-0.8369714949008393
2020-06-05 11:21:00,0.12976641300000025,1.106995628234305,-0.7339329548688884,-0.8441255166108043
2020-06-05 11:22:00,0.14929856800000005,1.1053440865276574,-0.6166807768387546,-0.8512053204547297
2020-06-05 11:23:00,0.15120058099999995,1.1037095275382613,-0.6052629293512849,-0.858212323044897
2020-06-05 11:24:00,0.18604636500000024,1.1020916299424117,-0.3960825255930889,-0.8651479018268733
2020-06-05 11:25:00,0.15742795100000018,1.1004900812235434,-0.5678798195050058,-0.8720133964919119
2020-06-05 11:26:00,0.15059313500000004,1.0989045773573622,-0.6089094479528259,-0.8788101103267284
2020-06-05 11:27:00,0.20094379700000012,1.0973348225108137,-0.3066527443397752,-0.8855393115039569
2020-06-05 11:28:00,0.17480053599999998,1.095780528754171,-0.4635916122250804,-0.8922022343163664
2020-06-05 11:29:00,0.1973980899999996,1.094241415785568,-0.3279377417405615,-0.89880008035773
2020-06-05 11:30:00,0.016351295000000005,1.092717210667335,-1.4147676915912217,-0.9053340196530935
